signal,accuracy_at_0_5,ece,mce,brier,wrong_conf_ge_0_8,wrong_conf_ge_0_9,auc
raw_generation_confidence,0.555,0.34402788554176916,0.5201313618499708,0.25536560673369874,9,3,0.747093486223921
raw_temperature_scaled_confidence,0.555,0.33724167616785733,0.420339439850067,0.24551896482349408,3,0,0.747093486223921
raw_platt_confidence,0.685,0.25980020613325455,0.4023839561099272,0.20204012147846384,1,0,0.747093486223921
raw_isotonic_confidence,0.785,0.2288297043044546,0.7950310559006212,0.19090536149209933,5,0,0.7192228061793279
raw_platt_conservative_confidence,0.685,0.25927432937771555,0.4023839561099272,0.20197978774875824,1,0,0.747093486223921
raw_isotonic_conservative_confidence,0.785,0.2284779803294627,0.7950310559006212,0.19050412843459916,5,0,0.7204968944099379
tcl_v0_probe_confidence,0.825,0.1436514982526594,0.5043269789465844,0.15544199775804748,10,8,0.7935977066411849
tcl_v0_conservative_confidence,0.84,0.09973978470490615,0.29875088724566246,0.13198928831014192,1,0,0.8049052396878483
tcl_v0_calibrated_confidence,0.72,0.26145251325559893,0.3656600218040337,0.19918614540656743,2,0,0.7935977066411849
